observed_date,cve,change_type,field,old,new,granularity
2022-04-05,CVE-2020-1054,field_changed,vulnerabilityName,Microsoft Windows Win32k Privilege Escalation Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2020-1054,text_changed,shortDescription,,,capture
2022-04-05,CVE-2020-1147,field_changed,vulnerabilityName,"Microsoft .NET Framework, SharePoint Server, and Visual Studio RCE","Microsoft .NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability",capture
2022-04-05,CVE-2020-1350,field_changed,product,Windows Domain Name System Server,Windows,capture
2022-04-05,CVE-2020-1350,field_changed,vulnerabilityName,"""SigRed"" - Windows DNS Server Remote Code Execution Vulnerability","""SigRed"" - Microsoft Windows Domain Name System (DNS) Server Remote Code Execution Vulnerability",capture
2022-04-05,CVE-2020-1464,field_changed,vulnerabilityName,Windows Spoofing Vulnerability,Microsoft Windows Spoofing Vulnerability,capture
2022-04-05,CVE-2020-1472,field_changed,vulnerabilityName,NetLogon Elevation of Privilege Vulnerability,NetLogon Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2020-1472,text_changed,shortDescription,,,capture
2022-04-05,CVE-2020-14750,field_changed,vulnerabilityName,Oracle WebLogic Server RCE,Oracle WebLogic Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-14864,field_changed,vendorProject,Oracle Corporation,Oracle,capture
2022-04-05,CVE-2020-14864,field_changed,vulnerabilityName,Oracle Corporation Business Intelligence Enterprise Edition Path Transversal,Oracle Business Intelligence Enterprise Edition Path Transversal,capture
2022-04-05,CVE-2020-14882,field_changed,vulnerabilityName,Oracle WebLogic Server RCE,Oracle WebLogic Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-14883,field_changed,vulnerabilityName,Oracle WebLogic Server RCE,Oracle WebLogic Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-15505,field_changed,vulnerabilityName,"MobileIron Core, Connector, Sentry, and RDM RCE","MobileIron Core, Connector, Sentry, and RDM Remote Code Execution Vulnerability",capture
2022-04-05,CVE-2020-16009,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2020-16013,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2020-16013,field_changed,vulnerabilityName,Chromium V8 Engine Incorrect Implementation vulnerabililty,Chromium V8 Incorrect Implementation Vulnerabililty,capture
2022-04-05,CVE-2020-16017,field_changed,vulnerabilityName,Google Chrome Site Isolation Component Use-After-Free RCE vulnerability,Google Chrome Site Isolation Component Use-After-Free Remote Code Execution vulnerability,capture
2022-04-05,CVE-2020-17087,field_changed,product,Windows Kernel,Windows,capture
2022-04-05,CVE-2020-17087,field_changed,vulnerabilityName,Windows Kernel Cryptography Driver Privilege Escalation,Microsoft Windows Kernel Cryptography Driver Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2020-17087,text_changed,shortDescription,,,capture
2022-04-05,CVE-2020-17144,field_changed,vulnerabilityName,Microsoft Exchange RCE,Microsoft Exchange Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-17496,field_changed,vulnerabilityName,vBulletin PHP Module RCE,vBulletin PHP Module Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-17530,field_changed,vulnerabilityName,Apache Struts Forced OGNL Double Evaluation RCE,Apache Struts Forced OGNL Double Evaluation Remote Code Execution,capture
2022-04-05,CVE-2020-24557,field_changed,vulnerabilityName,Trend Micro Apex One and OfficeScan XG Improper Access Control Privilege Escalation,Trend Micro Apex One and OfficeScan XG Improper Access Control Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2020-25213,field_changed,vulnerabilityName,WordPress File Manager RCE,WordPress File Manager Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-25506,field_changed,vulnerabilityName,D-Link DNS-320 Command Injection RCE Vulnerability,D-Link DNS-320 Command Injection Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-2555,field_changed,vulnerabilityName,Oracle Coherence Deserialization RCE,Oracle Coherence Deserialization Remote Code Execution,capture
2022-04-05,CVE-2020-26919,field_changed,vulnerabilityName,Netgear ProSAFE Plus JGS516PE RCE vulnerability,Netgear ProSAFE Plus JGS516PE Remote Code Execution vulnerability,capture
2022-04-05,CVE-2020-27930,field_changed,vulnerabilityName,Apple iOS and macOS FontParser RCE,Apple iOS and macOS FontParser Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-3161,field_changed,vulnerabilityName,Cisco IP Phones Web Server DoS and RCE,Cisco IP Phones Web Server DoS and Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-3950,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2020-3950,field_changed,product,"VMWare Fusion, VMware Remote Console for Mac, and Horizon Client for Mac","VMware Fusion, VMware Remote Console for Mac, and Horizon Client for Mac",capture
2022-04-05,CVE-2020-3950,field_changed,vulnerabilityName,VMWare Privilege escalation vulnerability,VMware Privilege escalation vulnerability,capture
2022-04-05,CVE-2020-3952,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2020-3952,field_changed,vulnerabilityName,VMWare vCenter Server Info Disclosure Vulnerability,VMware vCenter Server Info Disclosure Vulnerability,capture
2022-04-05,CVE-2020-3992,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2020-4006,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2020-4006,field_changed,product,"VMWare Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector","VMware Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector",capture
2022-04-05,CVE-2020-4006,field_changed,vulnerabilityName,"VMWare Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector Command Injection vulnerability","VMware Workspace One Access, Access Connector, Identity Manager, and Identity Manager Connector Command Injection vulnerability",capture
2022-04-05,CVE-2020-4006,text_changed,shortDescription,,,capture
2022-04-05,CVE-2020-5847,field_changed,vulnerabilityName,Unraid 6.8.0 Remote Code Execution,Unraid 6.8.0 Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-5902,field_changed,product,BIG IP,BIG-IP,capture
2022-04-05,CVE-2020-5902,field_changed,vulnerabilityName,F5 BIG IP Traffic Management User Interface RCE,F5 BIG-IP Traffic Management User Interface Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-6418,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2020-6418,field_changed,vulnerabilityName,Chromium V8 Engine Type Confusion Vulnerability,Chromium V8 Type Confusion Vulnerability,capture
2022-04-05,CVE-2020-6572,field_changed,vulnerabilityName,Google Chrome Prior to 81.0.4044.92 Use-After-Free,Google Chrome Prior to 81.0.4044.92 Use-After-Free Vulnerability,capture
2022-04-05,CVE-2020-6572,text_changed,shortDescription,,,capture
2022-04-05,CVE-2020-7961,field_changed,vulnerabilityName,Liferay Portal prior to 7.2.1 CE GA2 RCE,Liferay Portal prior to 7.2.1 CE GA2 Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-8243,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2020-8260,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2020-8260,field_changed,vulnerabilityName,Pulse Connect Secure RCE,Pulse Connect Secure Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-8644,field_changed,vulnerabilityName,PlaySMS Remote Code Execution,PlaySMS Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2020-8816,field_changed,vulnerabilityName,Pi-Hole AdminLTE Remote Code Execution,Pi-Hole AdminLTE Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-1647,field_changed,vulnerabilityName,Microsoft Defender RCE,Microsoft Defender Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-1675,field_changed,product,Windows Print Spooler,Windows,capture
2022-04-05,CVE-2021-1675,field_changed,vulnerabilityName,Microsoft Print Spooler Remote Code Execution,Microsoft Windows Print Spooler Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-1675,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-1732,field_changed,product,Windows Win32k,Win32k,capture
2022-04-05,CVE-2021-1732,field_changed,vulnerabilityName,Microsoft Windows Win32k Privilege Escalation,Microsoft Win32k Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-1732,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-21148,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2021-21193,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2021-21193,field_changed,vulnerabilityName,Chromium V8 Engine Use-After-Free Vulnerability,Chromium V8 Use-After-Free Vulnerability,capture
2022-04-05,CVE-2021-21220,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2021-21220,field_changed,vulnerabilityName,Chromium V8 Engine Input Validation Vulnerability,Chromium V8 Input Validation Vulnerability,capture
2022-04-05,CVE-2021-21224,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2021-21224,field_changed,vulnerabilityName,Chromium V8 JavaScript Engine Remote Code Execution,Chromium V8 JavaScript Engine Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-21972,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2021-21972,field_changed,vulnerabilityName,VMWare vCenter Server RCE,VMware vCenter Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-21985,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2021-21985,field_changed,vulnerabilityName,VMWare vCenter Server Remote Code Execution,VMware vCenter Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22005,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2021-22005,field_changed,vulnerabilityName,VMWare vCenter Server File Upload,VMware vCenter Server File Upload,capture
2022-04-05,CVE-2021-22005,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-22017,field_changed,vendorProject,VMWare,VMware,capture
2022-04-05,CVE-2021-22017,field_changed,vulnerabilityName,Vmware vCenter Server Improper Access Control,VMware vCenter Server Improper Access Control,capture
2022-04-05,CVE-2021-22204,field_changed,vulnerabilityName,ExifTool Remote Code Execution,ExifTool Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22205,field_changed,vulnerabilityName,GitLab Community and Enterprise Editions From 11.9 Remote Code Execution,GitLab Community and Enterprise Editions From 11.9 Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22205,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-22502,field_changed,vulnerabilityName,Micro Focus Operation Bridge Report (OBR) Server RCE,Micro Focus Operation Bridge Report (OBR) Server Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22893,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2021-22893,field_changed,vulnerabilityName,Pulse Connect Secure (PCS) Remote Code Execution,Pulse Connect Secure Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22894,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2021-22894,field_changed,vulnerabilityName,Pulse Connect Secure Collaboration Suite Remote Code Execution,Pulse Connect Secure Collaboration Suite Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22899,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2021-22899,field_changed,vulnerabilityName,Pulse Connect Secure Remote Code Execution,Pulse Connect Secure Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-22900,field_changed,vendorProject,Pulse,Pulse Secure,capture
2022-04-05,CVE-2021-22986,field_changed,vulnerabilityName,F5 iControl REST unauthenticated RCE,F5 iControl REST unauthenticated Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-27059,field_changed,product,Microsoft Office,Office,capture
2022-04-05,CVE-2021-27059,field_changed,vulnerabilityName,Microsoft Office RCE,Microsoft Office Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-27085,field_changed,vulnerabilityName,Internet Explorer 11 RCE,Internet Explorer 11 Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-27562,field_changed,vulnerabilityName,Arm Trusted Firmware M through 1.2 Denial of Service,Arm Trusted Firmware M through 1.2 Denial-of-Service,capture
2022-04-05,CVE-2021-28310,field_changed,product,Windows Win32k,Win32k,capture
2022-04-05,CVE-2021-28310,field_changed,vulnerabilityName,Microsoft Windows Win32k Privilege Escalation Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-28310,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-30116,field_changed,vulnerabilityName,Kaseya VSA Remote Code Execution,Kaseya VSA Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-30551,field_changed,product,Chromium V8,Chromium V8 Engine,capture
2022-04-05,CVE-2021-30551,field_changed,vulnerabilityName,Chromium V8 Engine Type Confusion,Chromium V8 Type Confusion Vulnerability,capture
2022-04-05,CVE-2021-30554,field_changed,vulnerabilityName,Google Chrome WebGL Use after Free,Google Chrome WebGL Use-After-Free Vulnerability,capture
2022-04-05,CVE-2021-30633,field_changed,vulnerabilityName,Google Chrome Use-After-Free,Google Chrome Use-After-Free Vulnerability,capture
2022-04-05,CVE-2021-30661,field_changed,vulnerabilityName,Apple iOS Webkit Storage Use-After-Free RCE,Apple iOS Webkit Storage Use-After-Free Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-30762,field_changed,vulnerabilityName,Apple WebKit Browser Engine Use After Free Vulnerability,Apple WebKit Browser Engine Use-After-Free Vulnerability,capture
2022-04-05,CVE-2021-30807,field_changed,vulnerabilityName,Apple iOS and macOS IOMobileFrameBuffer Memory Corruption Vulnerability,Apple iOS and macOS Memory Corruption Vulnerability,capture
2022-04-05,CVE-2021-30858,field_changed,vulnerabilityName,Apple Apple iOS and iPadOS Use-After-Free,Apple Apple iOS and iPadOS Use-After-Free Vulnerability,capture
2022-04-05,CVE-2021-30860,field_changed,vulnerabilityName,"Apple iOS ""FORCEDENTRY"" Remote Code Execution","Apple iOS ""FORCEDENTRY"" Remote Code Execution Vulnerability",capture
2022-04-05,CVE-2021-31199,field_changed,vulnerabilityName,Microsoft Enhanced Cryptographic Provider Elevation of Privilege Vulnerabilities,Microsoft Enhanced Cryptographic Provider Privilege Escalation Vulnerabilities,capture
2022-04-05,CVE-2021-31199,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-31201,field_changed,vulnerabilityName,Microsoft Enhanced Cryptographic Provider Elevation of Privilege Vulnerabilities,Microsoft Enhanced Cryptographic Provider Privilege Escalation Vulnerabilities,capture
2022-04-05,CVE-2021-31201,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-31955,field_changed,product,Windows Kernel,Windows,capture
2022-04-05,CVE-2021-31956,field_changed,product,Windows NTFS,Windows,capture
2022-04-05,CVE-2021-31956,field_changed,vulnerabilityName,Microsoft Windows NTFS Elevation of Privilege Vulnerability,Microsoft Windows NTFS Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-31956,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-31979,field_changed,product,Windows Kernel,Windows,capture
2022-04-05,CVE-2021-31979,field_changed,vulnerabilityName,Windows Kernel Elevation of Privilege Vulnerability,Microsoft Windows Kernel Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-31979,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-33739,field_changed,vulnerabilityName,Microsoft DWM Core Library Elevation of Privilege Vulnerability,Microsoft DWM Core Library Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-33739,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-33742,field_changed,product,Windows MSHTML Platform,Microsoft MSHTML,capture
2022-04-05,CVE-2021-33742,field_changed,vulnerabilityName,Microsoft Windows MSHTML Platform Remote Code Execution Vulnerability,Microsoft MSHTML Platform Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-33742,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-33766,field_changed,product,Exchange Servers,Exchange Server,capture
2022-04-05,CVE-2021-33766,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-33771,field_changed,product,Windows Kernel,Windows,capture
2022-04-05,CVE-2021-33771,field_changed,vulnerabilityName,Windows Kernel Elevation of Privilege,Microsoft Windows Kernel Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-33771,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-34523,field_changed,vulnerabilityName,Microsoft Exchange Server Elevation of Privilege Vulnerability,Microsoft Exchange Server Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-34523,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-35394,field_changed,vulnerabilityName,Realtek Jungle SDK Remote Code Execution,Realtek Jungle SDK Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-35464,field_changed,vulnerabilityName,ForgeRock Access Management Remote Code Execution,ForgeRock Access Management Remote Code Execution Vulnerability,capture
2022-04-05,CVE-2021-36741,field_changed,product,"Trend Micro Apex One, Apex One as a Service, OfficeScan XG, and Worry-Free Business Security",Trend Micro Multiple Products,capture
2022-04-05,CVE-2021-36742,field_changed,product,"Trend Micro Apex One, Apex One as a Service, OfficeScan XG and Worry-Free Business Security",Trend Micro Multiple Products,capture
2022-04-05,CVE-2021-36934,field_changed,product,Windows SAM,Windows,capture
2022-04-05,CVE-2021-36942,field_changed,product,Windows Local Security Authority (LSA),Windows,capture
2022-04-05,CVE-2021-36942,field_changed,vulnerabilityName,Microsoft LSA Spoofing,Microsoft Windows Local Security Authority (LSA) Spoofing,capture
2022-04-05,CVE-2021-36948,field_changed,product,Windows Update Medic Service,Windows,capture
2022-04-05,CVE-2021-36948,field_changed,vulnerabilityName,Microsoft Windows Update Medic Service Elevation of Privilege,Microsoft Windows Update Medic Service Privilege Escalation Vulnerability,capture
2022-04-05,CVE-2021-36948,text_changed,shortDescription,,,capture
2022-04-05,CVE-2021-36955,field_changed,product,Windows Common Log File System Driver,Windows,capture
2022-04-05,CVE-2021-36955,field_changed,vulnerabilityName,Microsoft Windows Common Log File System Driver Privilege Escalation,Microsoft Windows Common Log File System (CLFS) Driver Privilege Escalation Vulnerability,capture
